Hour,Energy Type,0,1,2
66,HEAT,0.0,0.0,0.0
67,HEAT,0.0,0.0,0.0
68,HEAT,0.0,0.0,0.0
69,HEAT,0.0,0.0,0.0
70,HEAT,0.0,0.0,0.0
71,HEAT,0.0,0.0,0.0
72,HEAT,0.0,0.0,0.0
73,HEAT,0.0,0.0,0.0
74,HEAT,0.0,0.0,0.0
75,HEAT,0.0,0.0,0.0
76,HEAT,0.0,0.0,0.0
77,HEAT,0.0,0.0,0.0
78,HEAT,0.0,0.0,0.0
79,HEAT,0.0,0.0,0.0
80,HEAT,0.0,0.0,0.0
81,HEAT,0.0,0.0,0.0
82,HEAT,0.0,0.0,0.0
83,HEAT,0.0,0.0,0.0
84,HEAT,0.0,0.0,0.0
85,HEAT,0.0,0.0,0.0
86,HEAT,0.0,0.0,0.0
87,HEAT,0.0,0.0,0.0
88,HEAT,0.0,0.0,0.0
89,HEAT,0.0,0.0,0.0
90,HEAT,0.0,0.0,0.0
91,HEAT,0.0,0.0,0.0
92,HEAT,0.0,0.0,0.0
93,HEAT,0.0,0.0,0.0
94,HEAT,0.0,0.0,0.0
95,HEAT,0.0,0.0,0.0
96,HEAT,0.0,0.0,0.0
97,HEAT,0.0,0.0,0.0
98,HEAT,0.0,0.0,0.0
99,HEAT,0.0,0.0,0.0
0,EE,0.0,0.0,0.0
1,EE,0.0,0.0,0.0
2,EE,0.0,0.0,0.0
3,EE,0.0,0.0,0.0
4,EE,0.0,0.0,0.0
5,EE,0.0,0.0,0.0
6,EE,0.0,0.0,0.0
7,EE,26.684855460000005,26.684855460000005,0.0
8,EE,0.0,143.97126850799998,0.0
9,EE,239.063275098,239.063275098,0.0
10,EE,0.0,310.9430104380001,0.0
11,EE,0.0,324.56836161,0.0
12,EE,279.49657921200003,279.49657921200003,0.0
13,EE,190.19384155800003,190.19384155800003,0.0
14,EE,79.19435367,79.19435367,0.0
15,EE,0.0,0.0,0.0
16,EE,0.0,0.0,0.0
17,EE,0.0,0.0,0.0
18,EE,0.0,0.0,0.0
19,EE,0.0,0.0,0.0
20,EE,0.0,0.0,0.0
21,EE,0.0,0.0,0.0
22,EE,0.0,0.0,0.0
23,EE,0.0,0.0,0.0
24,EE,0.0,0.0,0.0
25,EE,0.0,0.0,0.0
26,EE,0.0,0.0,0.0
27,EE,0.0,0.0,0.0
28,EE,0.0,50.30187126285803,0.0
29,EE,0.0,63.47982161291307,0.0
30,EE,92.57444365953658,63.06032966355695,0.0
31,EE,123.16298607511087,75.96118145493014,0.0
32,EE,133.5891792588,91.28593916018,0.0
33,EE,137.3044977821344,93.67801457331137,0.0
34,EE,143.39184098516944,97.86671214705214,0.0
35,EE,137.34372046131577,93.74355616268726,0.0
36,EE,131.44829675489714,91.06016092251099,0.0
37,EE,0.0,89.74258941121602,0.0
38,EE,0.0,91.47900182014351,0.0
39,EE,0.0,96.70331926183641,0.0
40,EE,143.39616047236507,97.97962764308129,0.0
41,EE,147.38788045284,100.71505164277401,0.0
42,EE,0.0,102.98595712529199,0.0
43,EE,0.0,106.786517375972,0.0
44,EE,0.0,0.0,0.0
45,EE,0.0,0.0,0.0
46,EE,0.0,0.0,0.0
47,EE,0.0,0.0,0.0
48,EE,0.0,0.0,0.0
49,EE,0.0,0.0,0.0
50,EE,0.0,0.0,0.0
51,EE,0.0,0.0,0.0
52,EE,0.0,0.0,0.0
53,EE,0.0,0.0,0.0
54,EE,68.6982850040214,46.94382808608129,0.0
55,EE,78.61110987033635,53.717591744729845,0.0
56,EE,0.0,65.02061948399692,0.0
57,EE,0.0,77.80237637363923,0.0
58,EE,128.25215974416,87.63897582517602,0.0
59,EE,129.12642192695998,88.23638831675599,0.0
60,EE,0.0,90.05355552104,0.0
61,EE,131.41438462259998,89.79982949211,0.0
62,EE,138.55213217496,94.67729031955601,0.0
63,EE,138.09453961836,2024.1995690767583,0.0
64,EE,137.98293168203998,94.288336649394,0.0
65,EE,1486.727861922,94.481460394726,0.0
66,EE,981.8767665900001,94.246185652458,0.0
67,EE,440.71575881399997,440.71575881399997,0.0
68,EE,0.0,0.0,0.0
69,EE,0.0,0.0,0.0
70,EE,0.0,0.0,0.0
71,EE,0.0,0.0,0.0
72,EE,0.0,0.0,0.0
73,EE,0.0,0.0,0.0
74,EE,0.0,0.0,0.0
75,EE,0.0,0.0,0.0
76,EE,0.0,0.0,0.0
77,EE,0.0,0.0,0.0
78,EE,0.0,0.0,0.0
79,EE,0.0,0.0,0.0
80,EE,0.0,0.0,0.0
81,EE,0.0,0.0,0.0
82,EE,202.57919376466745,136.41732105875786,0.0
83,EE,0.0,134.49929973281746,0.0
84,EE,193.82312492627224,130.67997705038496,0.0
85,EE,0.0,129.32366474331633,0.0
86,EE,187.23777759973797,126.11883333049768,0.0
87,EE,177.21727158967153,119.6389988052025,0.0
88,EE,0.0,300.8324497074971,0.0
89,EE,0.0,156.58840347605337,0.0
90,EE,102.233668212,102.233668212,0.0
91,EE,0.0,0.0,0.0
92,EE,0.0,0.0,0.0
93,EE,0.0,0.0,0.0
94,EE,0.0,0.0,0.0
95,EE,0.0,0.0,0.0
96,EE,0.0,0.0,0.0
97,EE,0.0,0.0,0.0
98,EE,0.0,0.0,0.0
99,EE,0.0,0.0,0.0
