Hour,Energy Type,0,1,2
66,HEAT,0.0,0.0,0.0
67,HEAT,0.0,0.0,0.0
68,HEAT,0.0,0.0,0.0
69,HEAT,0.0,0.0,0.0
70,HEAT,0.0,0.0,0.0
71,HEAT,0.0,0.0,0.0
72,HEAT,0.0,0.0,0.0
73,HEAT,0.0,0.0,0.0
74,HEAT,0.0,0.0,0.0
75,HEAT,0.0,0.0,0.0
76,HEAT,0.0,0.0,0.0
77,HEAT,0.0,0.0,0.0
78,HEAT,0.0,0.0,0.0
79,HEAT,0.0,0.0,0.0
80,HEAT,0.0,0.0,0.0
81,HEAT,0.0,0.0,0.0
82,HEAT,0.0,0.0,0.0
83,HEAT,0.0,0.0,0.0
84,HEAT,0.0,0.0,0.0
85,HEAT,0.0,0.0,0.0
86,HEAT,0.0,0.0,0.0
87,HEAT,0.0,0.0,0.0
88,HEAT,0.0,0.0,0.0
89,HEAT,0.0,0.0,0.0
90,HEAT,0.0,0.0,0.0
91,HEAT,0.0,0.0,0.0
92,HEAT,0.0,0.0,0.0
93,HEAT,0.0,0.0,0.0
94,HEAT,0.0,0.0,0.0
95,HEAT,0.0,0.0,0.0
96,HEAT,0.0,0.0,0.0
97,HEAT,0.0,0.0,0.0
98,HEAT,0.0,0.0,0.0
99,HEAT,0.0,0.0,0.0
0,EE,0.0,0.0,0.0
1,EE,0.0,0.0,0.0
2,EE,0.0,0.0,0.0
3,EE,0.0,0.0,0.0
4,EE,0.0,0.0,0.0
5,EE,0.0,0.0,0.0
6,EE,0.0,0.0,0.0
7,EE,1482.49197,1482.49197,1482.49197
8,EE,5413.928973316,3699.5181317659335,2842.3127109909
9,EE,5715.206397088,3905.391038010134,3000.4833584712
10,EE,5861.540802184,4005.3862148257335,3077.3089211466004
11,EE,5914.904596816001,4041.851474490934,3105.3249133284
12,EE,5761.993723660001,3937.3623778343335,3025.0467049215003
13,EE,5958.311683292,4071.5129835828666,3128.1136337283
14,EE,4399.686315,4131.9157457348,3174.5206339181996
15,EE,0.0,0.0,0.0
16,EE,0.0,0.0,0.0
17,EE,0.0,0.0,0.0
18,EE,0.0,0.0,0.0
19,EE,0.0,0.0,0.0
20,EE,0.0,0.0,0.0
21,EE,0.0,0.0,0.0
22,EE,0.0,0.0,0.0
23,EE,0.0,0.0,0.0
24,EE,0.0,0.0,0.0
25,EE,0.0,0.0,0.0
26,EE,0.0,0.0,0.0
27,EE,0.0,0.0,0.0
28,EE,2211.8812824458,1511.4522096712967,1161.237673284045
29,EE,2387.645780646884,1631.557950108704,1253.5140348396142
30,EE,2886.941284858164,1972.7432113197458,1515.644174550536
31,EE,3705.4234856063476,2532.0393818310044,1945.3473299433326
32,EE,4452.97264196,3042.8646386726673,2337.810637029
33,EE,4430.091014924,3027.2288601980667,2325.7977828351
34,EE,4662.015506692,3185.710596239533,2447.5581410133
35,EE,4470.137862832001,3054.594206268534,2346.8223779868
36,EE,4302.897970792,2940.3136133745334,2259.0214346658
37,EE,4377.687288352,2991.4196470405336,2298.2858263847997
38,EE,4431.2470969,3028.0188495483335,2326.4047258725
39,EE,4701.0582829,3212.389826648334,2468.0555985225
40,EE,4772.123336043999,3260.9509462967335,2505.3647514230997
41,EE,4912.929348428,3357.168388092467,2579.2879079247
42,EE,5023.705225624,3432.8652375097336,2637.4452434525997
43,EE,5209.098408584,3559.5505791990668,2734.7766645066004
44,EE,0.0,0.0,0.0
45,EE,0.0,0.0,0.0
46,EE,0.0,0.0,0.0
47,EE,0.0,0.0,0.0
48,EE,0.0,0.0,0.0
49,EE,0.0,0.0,0.0
50,EE,0.0,0.0,0.0
51,EE,0.0,0.0,0.0
52,EE,0.0,0.0,0.0
53,EE,0.0,0.0,0.0
54,EE,2289.94283346738,1564.7942695360432,1202.2199875703745
55,EE,2620.3703290112117,1790.5863914909949,1375.6944227308861
56,EE,3171.737535804728,2167.3539827998975,1665.1622062974823
57,EE,3795.23787188484,2593.412545787974,1992.499882739541
58,EE,4275.071991472,2921.2991941725336,2244.4127955228
59,EE,4304.214064232,2941.2129438918664,2259.7123837218
60,EE,4392.85636688,3001.7851840346666,2306.249592612
61,EE,4380.47948742,2993.3276497370002,2299.7517308955003
62,EE,4618.4044058320005,3155.9096773185333,2424.6623130618
63,EE,4603.151320612,3145.4867357515336,2416.6544433213
64,EE,4599.431056068,3142.9445549798,2414.7013044357
65,EE,4608.851726572,3149.3820131575335,2419.6471564503
66,EE,4597.374909876,3141.5395217486002,2413.6218276849
67,EE,4699.594179052,3211.3893556855337,2467.2869440023
68,EE,0.0,0.0,0.0
69,EE,0.0,0.0,0.0
70,EE,0.0,0.0,0.0
71,EE,0.0,0.0,0.0
72,EE,0.0,0.0,0.0
73,EE,0.0,0.0,0.0
74,EE,0.0,0.0,0.0
75,EE,0.0,0.0,0.0
76,EE,0.0,0.0,0.0
77,EE,0.0,0.0,0.0
78,EE,0.0,0.0,0.0
79,EE,0.0,0.0,0.0
80,EE,0.0,0.0,0.0
81,EE,0.0,0.0,0.0
82,EE,4740.845111723999,3239.5774930114003,2488.9436836551
83,EE,4785.084258108,3269.8075763738007,2512.1692355067
84,EE,4694.945848308,3208.2129963438,2464.8465703617
85,EE,4513.2529283720005,3084.0561677208666,2369.4577873953
86,EE,4414.2778906680005,3016.4232252898005,2317.4958926007
87,EE,4447.772271916,3039.3110524759336,2335.0804427559
88,EE,4571.181047784,3123.6403826524,2399.8700500866
89,EE,4783.128118812,3268.4708811882,2511.1422623763
90,EE,5219.995183268,3566.9967085664666,2740.4974712157
91,EE,0.0,0.0,0.0
92,EE,0.0,0.0,0.0
93,EE,0.0,0.0,0.0
94,EE,0.0,0.0,0.0
95,EE,0.0,0.0,0.0
96,EE,0.0,0.0,0.0
97,EE,0.0,0.0,0.0
98,EE,0.0,0.0,0.0
99,EE,0.0,0.0,0.0
