Hour,Energy Type,0,1,2
66,HEAT,0.0,0.0,0.0
67,HEAT,0.0,0.0,0.0
68,HEAT,0.0,0.0,0.0
69,HEAT,0.0,0.0,0.0
70,HEAT,0.0,0.0,0.0
71,HEAT,0.0,0.0,0.0
72,HEAT,0.0,0.0,0.0
73,HEAT,0.0,0.0,0.0
74,HEAT,0.0,0.0,0.0
75,HEAT,0.0,0.0,0.0
76,HEAT,0.0,0.0,0.0
77,HEAT,0.0,0.0,0.0
78,HEAT,0.0,0.0,0.0
79,HEAT,0.0,0.0,0.0
80,HEAT,0.0,0.0,0.0
81,HEAT,0.0,0.0,0.0
82,HEAT,0.0,0.0,0.0
83,HEAT,0.0,0.0,0.0
84,HEAT,0.0,0.0,0.0
85,HEAT,0.0,0.0,0.0
86,HEAT,0.0,0.0,0.0
87,HEAT,0.0,0.0,0.0
88,HEAT,0.0,0.0,0.0
89,HEAT,0.0,0.0,0.0
90,HEAT,0.0,0.0,0.0
91,HEAT,0.0,0.0,0.0
92,HEAT,0.0,0.0,0.0
93,HEAT,0.0,0.0,0.0
94,HEAT,0.0,0.0,0.0
95,HEAT,0.0,0.0,0.0
96,HEAT,0.0,0.0,0.0
97,HEAT,0.0,0.0,0.0
98,HEAT,0.0,0.0,0.0
99,HEAT,0.0,0.0,0.0
0,EE,0.0,0.0,0.0
1,EE,0.0,0.0,0.0
2,EE,0.0,0.0,0.0
3,EE,0.0,0.0,0.0
4,EE,0.0,0.0,0.0
5,EE,0.0,0.0,0.0
6,EE,0.0,0.0,0.0
7,EE,135.98918991680006,139.38891966472,178.48581176580004
8,EE,144.37143925301334,147.98072523433865,189.48751401957998
9,EE,152.40550386890666,1416.6712598400002,1770.8390748
10,EE,156.30775477866666,1842.6252470400004,2303.2815588000003
11,EE,452.6359840933452,161.67405903441332,207.02166095869998
12,EE,1656.2760249600003,216.6581792851583,201.66978037752003
13,EE,1127.0746166400002,162.860519334896,390.09613042085834
14,EE,469.2998736,469.2998736,586.6248420000001
15,EE,0.0,0.0,0.0
16,EE,0.0,0.0,0.0
17,EE,0.0,0.0,0.0
18,EE,0.0,0.0,0.0
19,EE,0.0,0.0,0.0
20,EE,0.0,0.0,0.0
21,EE,0.0,0.0,0.0
22,EE,0.0,0.0,0.0
23,EE,0.0,0.0,0.0
24,EE,0.0,0.0,0.0
25,EE,0.0,0.0,0.0
26,EE,0.0,0.0,0.0
27,EE,0.0,0.0,0.0
28,EE,58.983500869920334,60.458088391668326,77.41584489177042
29,EE,63.67055415070827,65.26231800447597,83.5676023228046
30,EE,76.98510092202059,78.9097284450711,101.04294496015201
31,EE,98.81129290508535,101.28157522771247,129.6898219379245
32,EE,118.74593707178667,121.71458549858133,155.85404240672
33,EE,118.13576038506667,121.08915439469334,155.05318550540002
34,EE,124.32041349312001,127.428423830448,163.17054270972
35,EE,119.20367636512002,122.183768274248,156.45482522922
36,EE,114.7439458791467,117.61254452612535,150.60142896638
37,EE,116.73832772085335,119.65678591387467,153.21905513362
38,EE,118.16658926325334,121.12075399483466,155.09364840802
39,EE,125.36155424128002,128.495593097312,164.53703994168
40,EE,127.25662233141337,130.43803788969865,716.6413663253747
41,EE,131.01144926197338,134.28673549352266,171.95252715634
42,EE,133.96547268629334,137.31460950345067,175.82968290076
43,EE,1002.2971465827718,142.38202314740798,1686.677094
44,EE,0.0,0.0,0.0
45,EE,0.0,0.0,0.0
46,EE,0.0,0.0,0.0
47,EE,0.0,0.0,0.0
48,EE,0.0,0.0,0.0
49,EE,0.0,0.0,0.0
50,EE,0.0,0.0,0.0
51,EE,0.0,0.0,0.0
52,EE,0.0,0.0,0.0
53,EE,0.0,0.0,0.0
54,EE,61.065142220413556,62.59177077592389,80.14799916429277
55,EE,69.8765421187358,71.62345567170418,91.71296153084072
56,EE,84.57966762363628,86.69415931422718,111.0108137560226
57,EE,101.2063432637247,103.7365018453178,132.83332553363866
58,EE,114.00191975893334,116.85196775290666,149.62751968359999
59,EE,114.77904171765334,117.64851776059466,150.64749225442
60,EE,117.14283647296,120.071407384784,153.74997287076
61,EE,116.81278635818667,119.73310601714132,153.31678209512
62,EE,123.15745081866669,126.23638708913332,161.6441541995
63,EE,122.75070192928001,125.81946947751199,161.11029628217997
64,EE,122.65149488309335,125.71778225517068,3269.606472768917
65,EE,122.90271269461334,2505.1106743943888,161.30981041168
66,EE,122.59666424394669,125.66158085004534,160.90812182018
67,EE,2354.514347837364,128.45557424863202,164.48579629398
68,EE,0.0,0.0,0.0
69,EE,0.0,0.0,0.0
70,EE,0.0,0.0,0.0
71,EE,0.0,0.0,0.0
72,EE,0.0,0.0,0.0
73,EE,0.0,0.0,0.0
74,EE,0.0,0.0,0.0
75,EE,0.0,0.0,0.0
76,EE,0.0,0.0,0.0
77,EE,0.0,0.0,0.0
78,EE,0.0,0.0,0.0
79,EE,0.0,0.0,0.0
80,EE,0.0,0.0,0.0
81,EE,0.0,0.0,0.0
82,EE,126.42253630176002,129.58309970930398,165.92957889605998
83,EE,127.60224689504003,130.792303067416,167.47794904973998
84,EE,125.19855591018666,128.32851980794132,164.32310463212
85,EE,120.35341143349336,123.36224671933067,157.96385250646
86,EE,117.71407708597336,120.65692901312266,154.49972617534002
87,EE,118.60726061813335,121.57244213358666,155.6720295613
88,EE,121.89816127445334,124.94561530631466,2764.5326734661344
89,EE,984.1802987544625,130.73883519614134,167.40948409262
90,EE,605.82914496,372.461857376618,182.69983145232
91,EE,0.0,0.0,0.0
92,EE,0.0,0.0,0.0
93,EE,0.0,0.0,0.0
94,EE,0.0,0.0,0.0
95,EE,0.0,0.0,0.0
96,EE,0.0,0.0,0.0
97,EE,0.0,0.0,0.0
98,EE,0.0,0.0,0.0
99,EE,0.0,0.0,0.0
