Hour,Energy Type,0,1,2
66,HEAT,0.0,0.0,0.0
67,HEAT,0.0,0.0,0.0
68,HEAT,0.0,0.0,0.0
69,HEAT,0.0,0.0,0.0
70,HEAT,0.0,0.0,0.0
71,HEAT,0.0,0.0,0.0
72,HEAT,0.0,0.0,0.0
73,HEAT,0.0,0.0,0.0
74,HEAT,0.0,0.0,0.0
75,HEAT,0.0,0.0,0.0
76,HEAT,0.0,0.0,0.0
77,HEAT,0.0,0.0,0.0
78,HEAT,0.0,0.0,0.0
79,HEAT,0.0,0.0,0.0
80,HEAT,0.0,0.0,0.0
81,HEAT,0.0,0.0,0.0
82,HEAT,0.0,0.0,0.0
83,HEAT,0.0,0.0,0.0
84,HEAT,0.0,0.0,0.0
85,HEAT,0.0,0.0,0.0
86,HEAT,0.0,0.0,0.0
87,HEAT,0.0,0.0,0.0
88,HEAT,0.0,0.0,0.0
89,HEAT,0.0,0.0,0.0
90,HEAT,0.0,0.0,0.0
91,HEAT,0.0,0.0,0.0
92,HEAT,0.0,0.0,0.0
93,HEAT,0.0,0.0,0.0
94,HEAT,0.0,0.0,0.0
95,HEAT,0.0,0.0,0.0
96,HEAT,0.0,0.0,0.0
97,HEAT,0.0,0.0,0.0
98,HEAT,0.0,0.0,0.0
99,HEAT,0.0,0.0,0.0
0,EE,0.0,0.0,0.0
1,EE,0.0,0.0,0.0
2,EE,0.0,0.0,0.0
3,EE,0.0,0.0,0.0
4,EE,0.0,0.0,0.0
5,EE,0.0,0.0,0.0
6,EE,0.0,0.0,0.0
7,EE,41.518662906,35.14416962865005,28.769676351300006
8,EE,1328.9843126005999,1322.2169013856148,1315.4494901706298
9,EE,2370.4982924458004,1842.2016679894205,2356.2102764580904
10,EE,3161.8452979900003,0.0,0.0
11,EE,2757.6226588249783,3303.1762683104757,749.3164052167126
12,EE,0.0,2810.21536839006,2803.0128762337204
13,EE,0.0,0.0,1800.45354284334
14,EE,0.0,0.0,0.0
15,EE,0.0,0.0,0.0
16,EE,0.0,0.0,0.0
17,EE,0.0,0.0,0.0
18,EE,0.0,0.0,0.0
19,EE,0.0,0.0,0.0
20,EE,0.0,0.0,0.0
21,EE,0.0,0.0,0.0
22,EE,0.0,0.0,0.0
23,EE,0.0,0.0,0.0
24,EE,0.0,0.0,0.0
25,EE,0.0,0.0,0.0
26,EE,0.0,0.0,0.0
27,EE,0.0,0.0,0.0
28,EE,733.7454970688993,730.9806454656218,728.2157938623443
29,EE,5326.216023767422,5323.231466541607,5320.246909315793
30,EE,6652.5000849712105,6648.891408365491,6645.282731759771
31,EE,10844.338154202966,10839.70637484804,10835.074595493114
32,EE,18057.4225065904,18051.85629079016,18046.29007498992
33,EE,24826.714027678005,24821.176413909954,24815.638800141904
34,EE,35249.340487100395,35243.51296771791,35237.68544833542
35,EE,32463.9020534154,32458.314381085787,32452.72670875617
36,EE,30563.150391676598,30557.771769213512,30552.393146750426
37,EE,22646.038117123404,22640.566008011487,22635.093898899573
38,EE,20187.634737331402,20182.09567845969,20176.556619587973
39,EE,13345.9257287976,13340.04940594254,13334.17308308748
40,EE,10619.001832328602,10613.036678156815,10607.07152398503
41,EE,7784.144287833798,7778.003126149644,4614.343503730317
42,EE,6071.974066113201,6065.694434581031,6059.41480304886
43,EE,650.7084911573033,2263.04934759861,2256.53797458882
44,EE,0.0,0.0,0.0
45,EE,0.0,0.0,0.0
46,EE,0.0,0.0,0.0
47,EE,0.0,0.0,0.0
48,EE,0.0,0.0,0.0
49,EE,0.0,0.0,0.0
50,EE,0.0,0.0,0.0
51,EE,0.0,0.0,0.0
52,EE,0.0,0.0,0.0
53,EE,0.0,0.0,0.0
54,EE,3279.874407936725,3277.011979395143,3274.1495508535613
55,EE,10567.936192127372,10564.660729215557,10561.385266303741
56,EE,9936.760205805684,9932.795533885825,9928.830861965967
57,EE,24170.48757498052,24165.743527640036,24160.99948029955
58,EE,33542.349275251996,33537.005435263294,33531.66159527459
59,EE,40097.50213267448,40395.198707398886,40389.81843981837
60,EE,45187.7323266,44962.598437753535,44957.107367293866
61,EE,37561.3025619784,37555.826962617866,37550.35136325732
62,EE,35325.30318071501,35319.53017520789,35313.75716970076
63,EE,30820.6669382826,30814.912999129665,30809.15905997673
64,EE,21600.7195520942,21594.970263271556,21589.220974448912
65,EE,16288.7558794976,16282.99481484004,16277.23375018248
66,EE,6414.837704314378,6302.465100647238,6190.092496980097
67,EE,4661.8620556086,4655.9875628838145,4650.11307015903
68,EE,0.0,0.0,0.0
69,EE,0.0,0.0,0.0
70,EE,0.0,0.0,0.0
71,EE,0.0,0.0,0.0
72,EE,0.0,0.0,0.0
73,EE,0.0,0.0,0.0
74,EE,0.0,0.0,0.0
75,EE,0.0,0.0,0.0
76,EE,0.0,0.0,0.0
77,EE,0.0,0.0,0.0
78,EE,0.0,0.0,0.0
79,EE,0.0,0.0,0.0
80,EE,0.0,0.0,0.0
81,EE,0.0,0.0,0.0
82,EE,3984.7891032342,3978.863046845055,3972.9369904559103
83,EE,14099.8503128718,14093.868957548595,14087.88760222539
84,EE,21453.1255198684,21447.25683756011,21441.38815525182
85,EE,23279.532710562202,23273.891144401256,23268.24957824031
86,EE,18131.966178663803,18126.448331300395,18120.93048393699
87,EE,12405.254519140999,12399.694803799524,12394.13508845805
88,EE,9235.2475056104,9229.533529300661,9223.81955299092
89,EE,3427.0196234353843,5027.222367607236,1192.5676923747537
90,EE,0.0,437.56366421884127,861.87989962152
91,EE,0.0,0.0,0.0
92,EE,0.0,0.0,0.0
93,EE,0.0,0.0,0.0
94,EE,0.0,0.0,0.0
95,EE,0.0,0.0,0.0
96,EE,0.0,0.0,0.0
97,EE,0.0,0.0,0.0
98,EE,0.0,0.0,0.0
99,EE,0.0,0.0,0.0
