Hour,Energy Type,0,1,2
66,HEAT,0.0,0.0,0.0
67,HEAT,0.0,0.0,0.0
68,HEAT,0.0,0.0,0.0
69,HEAT,0.0,0.0,0.0
70,HEAT,0.0,0.0,0.0
71,HEAT,0.0,0.0,0.0
72,HEAT,0.0,0.0,0.0
73,HEAT,0.0,0.0,0.0
74,HEAT,0.0,0.0,0.0
75,HEAT,0.0,0.0,0.0
76,HEAT,0.0,0.0,0.0
77,HEAT,0.0,0.0,0.0
78,HEAT,0.0,0.0,0.0
79,HEAT,0.0,0.0,0.0
80,HEAT,0.0,0.0,0.0
81,HEAT,0.0,0.0,0.0
82,HEAT,0.0,0.0,0.0
83,HEAT,0.0,0.0,0.0
84,HEAT,0.0,0.0,0.0
85,HEAT,0.0,0.0,0.0
86,HEAT,0.0,0.0,0.0
87,HEAT,0.0,0.0,0.0
88,HEAT,0.0,0.0,0.0
89,HEAT,0.0,0.0,0.0
90,HEAT,0.0,0.0,0.0
91,HEAT,0.0,0.0,0.0
92,HEAT,0.0,0.0,0.0
93,HEAT,0.0,0.0,0.0
94,HEAT,0.0,0.0,0.0
95,HEAT,0.0,0.0,0.0
96,HEAT,0.0,0.0,0.0
97,HEAT,0.0,0.0,0.0
98,HEAT,0.0,0.0,0.0
99,HEAT,0.0,0.0,0.0
0,EE,0.0,0.0,0.0
1,EE,0.0,0.0,0.0
2,EE,0.0,0.0,0.0
3,EE,0.0,0.0,0.0
4,EE,0.0,0.0,0.0
5,EE,0.0,0.0,0.0
6,EE,0.0,0.0,0.0
7,EE,0.0,0.0,0.0
8,EE,51.689496653679996,0.0,0.0
9,EE,265.62586122,0.0,0.0
10,EE,228.2614177763201,0.0,0.0
11,EE,242.33342096368,0.0,0.0
12,EE,195.31188020680003,0.0,0.0
13,EE,0.0,0.0,0.0
14,EE,0.0,0.0,0.0
15,EE,0.0,0.0,0.0
16,EE,0.0,0.0,0.0
17,EE,0.0,0.0,0.0
18,EE,0.0,0.0,0.0
19,EE,0.0,0.0,0.0
20,EE,0.0,0.0,0.0
21,EE,0.0,0.0,0.0
22,EE,0.0,0.0,0.0
23,EE,0.0,0.0,0.0
24,EE,0.0,0.0,0.0
25,EE,0.0,0.0,0.0
26,EE,0.0,0.0,0.0
27,EE,0.0,0.0,0.0
28,EE,84.43395611999999,20.64030449079165,80.8887969515955
29,EE,496.80691566706236,498.3677150891084,1145.2882028360386
30,EE,621.9458892228366,624.8955061566114,1434.3665840249462
31,EE,1028.852463127873,1044.1672072996048,2379.0407769656667
32,EE,1738.9476610208,1782.47856081273,4031.5688686371
33,EE,2416.2200375415205,2493.8376520230872,5612.004556676491
34,EE,3455.00381610616,3582.299355721221,8034.480480458668
35,EE,3268.7408946600003,3294.7212001109165,7392.37984974132
36,EE,2991.77156960416,3099.406892869146,6955.700090913419
37,EE,2198.9385023929603,2266.2029764511763,5105.31999640152
38,EE,2040.9197092200002,2006.704846451325,4529.505515592751
39,EE,1264.0766986420003,1281.4452153158252,2922.08945684775
40,EE,990.3183331991199,993.3060473326472,0.0
41,EE,802.97907552,692.055451831839,1041.699523178144
42,EE,531.84182822752,509.452793689062,1211.65931871474
43,EE,0.0,105.47186624104202,0.0
44,EE,0.0,0.0,0.0
45,EE,0.0,0.0,0.0
46,EE,0.0,0.0,0.0
47,EE,0.0,0.0,0.0
48,EE,0.0,0.0,0.0
49,EE,0.0,0.0,0.0
50,EE,0.0,0.0,0.0
51,EE,0.0,0.0,0.0
52,EE,0.0,0.0,0.0
53,EE,0.0,0.0,0.0
54,EE,339.43715496000004,285.9932705788781,671.7980294829626
55,EE,1017.4880642797759,1042.8138567859055,2358.853323066912
56,EE,946.0999575439055,962.4805144470047,2189.064765310252
57,EE,2436.0249468600005,2441.1226296425416,5484.808221066047
58,EE,3375.61028748,3412.9323381162358,7651.982724567719
59,EE,3975.49468653536,4132.3033337358665,9251.04635320782
60,EE,4430.916105322401,4609.631561011441,10313.179250278801
61,EE,3690.4230638916,3832.2345420838355,8585.434352070451
62,EE,3463.25425198336,3591.3875216256665,8053.985895593822
63,EE,3105.08245044,3118.789669853181,7003.5269400278685
64,EE,2091.08048937864,2090.4970784440975,189.4182155126109
65,EE,1651.91984658,0.0,3612.5149263749704
66,EE,999.0266869024802,0.0,2304.24424913151
67,EE,489.68417646,369.655864277151,895.8677173397699
68,EE,0.0,0.0,0.0
69,EE,0.0,0.0,0.0
70,EE,0.0,0.0,0.0
71,EE,0.0,0.0,0.0
72,EE,0.0,0.0,0.0
73,EE,0.0,0.0,0.0
74,EE,0.0,0.0,0.0
75,EE,0.0,0.0,0.0
76,EE,0.0,0.0,0.0
77,EE,0.0,0.0,0.0
78,EE,0.0,0.0,0.0
79,EE,0.0,0.0,0.0
80,EE,0.0,0.0,0.0
81,EE,0.0,0.0,0.0
82,EE,327.36623364552,297.511305488487,736.1996153544901
83,EE,1338.20876741784,1358.464634272179,3094.57413246933
84,EE,2074.8883642538403,2132.857060445529,4814.018999143831
85,EE,2260.25447713256,2329.262984937561,5247.59980456047
86,EE,1746.98244950664,1791.2923625479593,4050.5424278199307
87,EE,1173.8088678416798,1189.1335315825831,2712.9420200444106
88,EE,854.9570348443202,853.1358713706422,0.0
89,EE,527.2357683600001,142.73602256805827,0.0
90,EE,0.0,0.0,0.0
91,EE,0.0,0.0,0.0
92,EE,0.0,0.0,0.0
93,EE,0.0,0.0,0.0
94,EE,0.0,0.0,0.0
95,EE,0.0,0.0,0.0
96,EE,0.0,0.0,0.0
97,EE,0.0,0.0,0.0
98,EE,0.0,0.0,0.0
99,EE,0.0,0.0,0.0
