Hour,Energy Type,0,1,2
66,HEAT,0.0,0.0,0.0
67,HEAT,0.0,0.0,0.0
68,HEAT,0.0,0.0,0.0
69,HEAT,0.0,0.0,0.0
70,HEAT,0.0,0.0,0.0
71,HEAT,0.0,0.0,0.0
72,HEAT,0.0,0.0,0.0
73,HEAT,0.0,0.0,0.0
74,HEAT,0.0,0.0,0.0
75,HEAT,0.0,0.0,0.0
76,HEAT,0.0,0.0,0.0
77,HEAT,0.0,0.0,0.0
78,HEAT,0.0,0.0,0.0
79,HEAT,0.0,0.0,0.0
80,HEAT,0.0,0.0,0.0
81,HEAT,0.0,0.0,0.0
82,HEAT,0.0,0.0,0.0
83,HEAT,0.0,0.0,0.0
84,HEAT,0.0,0.0,0.0
85,HEAT,0.0,0.0,0.0
86,HEAT,0.0,0.0,0.0
87,HEAT,0.0,0.0,0.0
88,HEAT,0.0,0.0,0.0
89,HEAT,0.0,0.0,0.0
90,HEAT,0.0,0.0,0.0
91,HEAT,0.0,0.0,0.0
92,HEAT,0.0,0.0,0.0
93,HEAT,0.0,0.0,0.0
94,HEAT,0.0,0.0,0.0
95,HEAT,0.0,0.0,0.0
96,HEAT,0.0,0.0,0.0
97,HEAT,0.0,0.0,0.0
98,HEAT,0.0,0.0,0.0
99,HEAT,0.0,0.0,0.0
0,EE,0.0,0.0,0.0
1,EE,0.0,0.0,0.0
2,EE,0.0,0.0,0.0
3,EE,0.0,0.0,0.0
4,EE,0.0,0.0,0.0
5,EE,0.0,0.0,0.0
6,EE,0.0,0.0,0.0
7,EE,0.0,0.0,0.0
8,EE,2430.738034155096,0.0,0.0
9,EE,4371.009447033273,0.0,0.0
10,EE,5609.358927987587,0.0,0.0
11,EE,5869.763508207983,0.0,0.0
12,EE,0.0,0.0,0.0
13,EE,553.337417941942,0.0,0.0
14,EE,0.0,0.0,0.0
15,EE,0.0,0.0,0.0
16,EE,0.0,0.0,0.0
17,EE,0.0,0.0,0.0
18,EE,0.0,0.0,0.0
19,EE,0.0,0.0,0.0
20,EE,0.0,0.0,0.0
21,EE,0.0,0.0,0.0
22,EE,0.0,0.0,0.0
23,EE,0.0,0.0,0.0
24,EE,0.0,0.0,0.0
25,EE,0.0,0.0,0.0
26,EE,0.0,0.0,0.0
27,EE,0.0,0.0,0.0
28,EE,1332.2617722878547,0.0,0.0
29,EE,9297.320761651066,0.0,0.0
30,EE,11705.681201399999,0.0,0.0
31,EE,18995.4382878,0.0,0.0
32,EE,31482.344738700005,0.0,0.0
33,EE,43138.59866280001,0.0,0.0
34,EE,61108.64884079999,0.0,0.0
35,EE,56202.81428371378,0.0,0.0
36,EE,53007.0641109,0.0,0.0
37,EE,39241.39556037323,0.0,0.0
38,EE,34919.745383725625,0.0,0.0
39,EE,23243.543692760217,0.0,0.0
40,EE,18699.2137764,0.0,0.0
41,EE,13727.786566061279,0.0,0.0
42,EE,10734.513181734312,0.0,0.0
43,EE,2679.6516537673942,0.0,0.0
44,EE,0.0,0.0,0.0
45,EE,0.0,0.0,0.0
46,EE,0.0,0.0,0.0
47,EE,0.0,0.0,0.0
48,EE,0.0,0.0,0.0
49,EE,0.0,0.0,0.0
50,EE,0.0,0.0,0.0
51,EE,0.0,0.0,0.0
52,EE,0.0,0.0,0.0
53,EE,0.0,0.0,0.0
54,EE,5798.646797046034,0.0,0.0
55,EE,18425.977553700002,0.0,0.0
56,EE,17288.336111365836,0.0,0.0
57,EE,41758.132155561616,0.0,0.0
58,EE,58047.36469234284,0.0,0.0
59,EE,69949.4155569,0.0,0.0
60,EE,77687.45524758002,0.0,0.0
61,EE,65066.117923800004,0.0,0.0
62,EE,61235.71807950002,0.0,0.0
63,EE,53381.50964329254,0.0,0.0
64,EE,37597.301347500004,0.0,0.0
65,EE,28354.70282044903,0.0,0.0
66,EE,18064.27271208853,0.0,0.0
67,EE,6612.948921327277,0.0,0.0
68,EE,0.0,0.0,0.0
69,EE,0.0,0.0,0.0
70,EE,0.0,0.0,0.0
71,EE,0.0,0.0,0.0
72,EE,0.0,0.0,0.0
73,EE,0.0,0.0,0.0
74,EE,0.0,0.0,0.0
75,EE,0.0,0.0,0.0
76,EE,0.0,0.0,0.0
77,EE,0.0,0.0,0.0
78,EE,0.0,0.0,0.0
79,EE,0.0,0.0,0.0
80,EE,0.0,0.0,0.0
81,EE,0.0,0.0,0.0
82,EE,7270.9317846,0.0,0.0
83,EE,24489.392160584997,0.0,0.0
84,EE,37351.3365099,0.0,0.0
85,EE,40283.21512358574,0.0,0.0
86,EE,31607.393459400006,0.0,0.0
87,EE,21747.607617600002,0.0,0.0
88,EE,16113.498250616489,0.0,0.0
89,EE,7721.1555976865,0.0,0.0
90,EE,108.26566725313796,0.0,0.0
91,EE,0.0,0.0,0.0
92,EE,0.0,0.0,0.0
93,EE,0.0,0.0,0.0
94,EE,0.0,0.0,0.0
95,EE,0.0,0.0,0.0
96,EE,0.0,0.0,0.0
97,EE,0.0,0.0,0.0
98,EE,0.0,0.0,0.0
99,EE,0.0,0.0,0.0
